Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Shipping Days,Order Year,Order Month,Order Monthname,Profit Margin,Profitability,Returned,Manager,Discount Band
18047,Not Specified,0.05,7.64,5.83,1085,Ted Dunlap,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",0.36,United States,East,New York,Deer Park,11729,2015-01-05,2015-01-06,-40.2752,6,47.18,86122,1,2015,1,Jan,-0.8536498516320474,0,0,Erin,Low
25279,High,0.04,9.06,9.86,1085,Ted Dunlap,Regular Air,Home Office,Office Supplies,Paper,Small Box,Southworth 25% Cotton Linen-Finish Paper & Envelopes,0.4,United States,East,New York,Deer Park,11729,2015-04-24,2015-04-25,-53.25,3,30.87,86123,1,2015,4,Apr,-1.7249757045675413,0,0,Erin,Low
23104,Not Specified,0.06,30.42,8.65,1085,Ted Dunlap,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,"Fellowes Internet Keyboard, Platinum",0.74,United States,East,New York,Deer Park,11729,2015-05-13,2015-05-15,-159.25,10,309.05,86124,2,2015,5,May,-0.5152887882219706,0,0,Erin,Medium
23105,Not Specified,0.02,37.94,5.08,1085,Ted Dunlap,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",0.38,United States,East,New York,Deer Park,11729,2015-05-13,2015-05-14,206.517,8,299.3,86124,1,2015,5,May,0.69,1,0,Erin,Low
25280,High,0.04,14.27,7.27,1086,Leon Peele,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",0.38,United States,East,New York,Dix Hills,11746,2015-04-24,2015-04-25,2.125,3,45.24,86123,1,2015,4,Apr,0.04697170645446507,1,0,Erin,Low
22537,Medium,0.02,15.14,4.53,1101,Kimberly McCarthy,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Eldon® Gobal File Keepers,0.81,United States,West,California,Oxnard,93030,2015-05-05,2015-05-06,5.8840000000000074,3,51.02,91488,1,2015,5,May,0.11532732261858109,1,0,William,Low
21847,Not Specified,0.05,328.14,91.05,1103,Sidney Bowling,Delivery Truck,Home Office,Office Supplies,Appliances,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",0.57,United States,Central,Nebraska,Omaha,68046,2015-04-10,2015-04-11,772.04,7,2291.39,90977,1,2015,4,Apr,0.33693085856183363,1,0,Chris,Low
3847,Not Specified,0.05,328.14,91.05,1104,Timothy Ross,Delivery Truck,Home Office,Office Supplies,Appliances,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",0.57,United States,East,New York,New York City,10282,2015-04-10,2015-04-11,772.04,29,9492.92,27456,1,2015,4,Apr,0.08132797916763229,1,0,Erin,Low
2808,Medium,0.04,6.35,1.02,1106,Maxine Collier Grady,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",0.39,United States,Central,Texas,Dallas,75220,2015-05-20,2015-05-23,81.91,52,318.47,20261,3,2015,5,May,0.25719848023361697,1,0,Chris,Low
106,High,0.01,9.31,3.98,1106,Maxine Collier Grady,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Forged Steel Scissors with Black Enamel Handles,0.56,United States,Central,Texas,Dallas,75220,2015-05-21,2015-05-22,-10.9,61,586.96,646,1,2015,5,May,-0.01857026032438326,0,0,Chris,Low
6443,Not Specified,0.08,140.81,24.49,1106,Maxine Collier Grady,Regular Air,Consumer,Furniture,Chairs & Chairmats,Large Box,Hon Olson Stacker Stools,0.57,United States,Central,Texas,Dallas,75220,2015-06-06,2015-06-08,1232.79,81,11272.77,45824,2,2015,6,Jun,0.1093599887161718,1,0,Chris,Medium
18106,High,0.01,9.31,3.98,1107,Joanna Keith,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Forged Steel Scissors with Black Enamel Handles,0.56,United States,Central,Texas,Lake Jackson,77566,2015-05-21,2015-05-22,2.1800000000000015,15,144.33,86411,1,2015,5,May,0.01510427492551792,1,0,Chris,Low
20807,Medium,0.09,31.74,12.62,1108,Dwight Bishop,Express Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Wire Binding Strips,0.37,United States,Central,Texas,Lancaster,75146,2015-05-20,2015-05-20,67.1075,9,270.55,86409,0,2015,5,May,0.24804102753649973,1,0,Chris,Medium
20808,Medium,0.04,6.35,1.02,1108,Dwight Bishop,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",0.39,United States,Central,Texas,Lancaster,75146,2015-05-20,2015-05-23,54.937799999999996,13,79.62,86409,3,2015,5,May,0.69,1,0,Chris,Low
20809,Medium,0.02,65.99,8.99,1108,Dwight Bishop,Express Air,Small Business,Technology,Telephones and Communication,Small Box,Talkabout T8367,0.56,United States,Central,Texas,Lancaster,75146,2015-05-20,2015-05-21,168.237,8,479.79,86409,1,2015,5,May,0.35064715813168257,1,0,Chris,Low
22480,Medium,0.08,8.37,10.16,1109,Dennis Welch,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,Westinghouse Clip-On Gooseneck Lamps,0.59,United States,Central,Texas,Laredo,78041,2015-06-29,2015-06-29,-169.232,13,108.99,86410,0,2015,6,Jun,-1.5527296082209379,0,0,Chris,Medium
20176,Not Specified,0.03,300.98,54.92,1112,Luis Kerr,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",0.55,United States,West,California,Yucaipa,92399,2015-04-02,2015-04-04,1272.5808,12,3527.82,90832,2,2015,4,Apr,0.3607272479888429,1,0,William,Low
20177,Not Specified,0.02,2550.14,29.7,1112,Luis Kerr,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Epson DFX-8500 Dot Matrix Printer,0.57,United States,West,California,Yucaipa,92399,2015-04-02,2015-04-04,-5390.738892,2,4698.21,90832,2,2015,4,Apr,-1.1474027112453467,0,0,William,Low
26060,Critical,0.01,2.89,0.5,1113,Julia Reynolds,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 498,0.38,United States,West,Colorado,Arvada,80004,2015-04-06,2015-04-07,29.725199999999997,14,43.08,90833,1,2015,4,Apr,0.69,1,0,William,Low
26061,Critical,0.0,55.99,5.0,1113,Julia Reynolds,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory6,0.8,United States,West,Colorado,Arvada,80004,2015-04-06,2015-04-08,-187.11,5,258.93,90833,2,2015,4,Apr,-0.7226277372262774,0,0,William,No Discount
21579,Not Specified,0.06,64.65,35.0,1117,Samantha Koch,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,Space Solutions Commercial Steel Shelving,0.8,United States,West,Arizona,Tucson,85705,2015-02-05,2015-02-06,-139.2872,4,277.6,86768,1,2015,2,Feb,-0.5017550432276657,0,0,William,Medium
21329,Low,0.04,19.98,8.68,1121,Tonya Proctor,Regular Air,Consumer,Office Supplies,Paper,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,0.37,United States,West,California,Temecula,92592,2015-02-07,2015-02-14,108.0,8,168.04,86767,7,2015,2,Feb,0.6427041180671269,1,0,William,Low
21330,Low,0.08,125.99,7.69,1121,Tonya Proctor,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,United States,West,California,Temecula,92592,2015-02-07,2015-02-09,377.154,7,703.46,86767,2,2015,2,Feb,0.5361413584283399,1,0,William,Medium
20612,High,0.03,7.3,7.72,1123,Peggy Lanier,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Angle-D Binders with Locking Rings, Label Holders",0.38,United States,West,California,Roseville,95661,2015-03-15,2015-03-18,-127.052,14,103.61,87015,3,2015,3,Mar,-1.226252292249783,0,0,William,Low
18212,High,0.09,175.99,4.99,1123,Peggy Lanier,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,5165,0.59,United States,West,California,Roseville,95661,2015-06-20,2015-06-22,2169.7464,22,3144.56,87016,2,2015,6,Jun,0.6900000000000001,1,0,William,Medium
18211,High,0.09,160.98,35.02,1124,Randy Jiang,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,Rush Hierlooms Collection Rich Wood Bookcases,0.72,United States,East,Connecticut,Norwich,6360,2015-06-20,2015-06-21,-229.93,18,2653.02,87016,1,2015,6,Jun,-0.08666726975296078,0,0,Erin,Medium
22052,Medium,0.02,4.06,6.89,1127,Ray Grady,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,0.6,United States,Central,Texas,Eagle Pass,78852,2015-02-24,2015-02-26,-93.73519999999999,16,66.81,87221,2,2015,2,Feb,-1.403011525220775,0,0,Chris,Low
26377,Low,0.04,4.71,0.7,1127,Ray Grady,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,Plymouth Boxed Rubber Bands by Plymouth,0.8,United States,Central,Texas,Eagle Pass,78852,2015-06-22,2015-06-26,4.53,19,90.52,87222,4,2015,6,Jun,0.050044189129474156,1,0,Chris,Low
26378,Low,0.06,4.2,2.26,1128,Kurt O'Connor,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",0.36,United States,Central,Texas,Edinburg,78539,2015-06-22,2015-06-27,9.78,13,55.97,87222,5,2015,6,Jun,0.17473646596390924,1,0,Chris,Medium
4501,Low,0.04,8.6,6.19,1129,Pam Patton,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,United States,East,Massachusetts,Boston,2118,2015-02-16,2015-02-23,-63.813500000000005,37,311.66,32037,7,2015,2,Feb,-0.20475357761663351,0,0,Erin,Low
4502,Low,0.07,699.99,24.49,1129,Pam Patton,Regular Air,Home Office,Technology,Copiers and Fax,Large Box,Canon Imageclass D680 Copier / Fax,0.54,United States,East,Massachusetts,Boston,2118,2015-02-16,2015-02-20,325.29,15,9862.51,32037,4,2015,2,Feb,0.032982476063395626,1,0,Erin,Medium
6891,Not Specified,0.05,5.78,7.64,1129,Pam Patton,Express Air,Corporate,Office Supplies,Paper,Small Box,HP Office Recycled Paper (20Lb. and 87 Bright),0.36,United States,East,Massachusetts,Boston,2118,2015-03-29,2015-03-31,-116.05,29,177.41,49125,2,2015,3,Mar,-0.6541344907276929,0,0,Erin,Low
1917,Medium,0.02,7.64,1.39,1129,Pam Patton,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,United States,East,Massachusetts,Boston,2118,2015-05-21,2015-05-23,117.38,52,406.91,13735,2,2015,5,May,0.2884667371163156,1,0,Erin,Low
5568,Low,0.03,30.98,6.5,1129,Pam Patton,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Logitech Internet Navigator Keyboard,0.79,United States,East,Massachusetts,Boston,2118,2015-06-13,2015-06-17,-144.2,44,1332.09,39430,4,2015,6,Jun,-0.10825094400528493,0,0,Erin,Low
8099,Low,0.02,4.98,6.07,1129,Pam Patton,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1897,0.36,United States,East,Massachusetts,Boston,2118,2015-01-26,2015-01-28,-46.92,19,105.5,57794,2,2015,1,Jan,-0.444739336492891,0,0,Erin,Low
19917,Medium,0.02,7.64,1.39,1131,Benjamin Strauss,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,United States,Central,Texas,El Paso,79907,2015-05-21,2015-05-23,70.19369999999999,13,101.73,88103,2,2015,5,May,0.69,1,0,Chris,Low
23860,Medium,0.06,6.37,5.19,1132,Michael Robbins,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",0.38,United States,Central,Texas,Euless,76039,2015-02-10,2015-02-11,-48.2195,6,37.7,88101,1,2015,2,Feb,-1.2790318302387267,0,0,Chris,Medium
22501,Low,0.04,8.6,6.19,1132,Michael Robbins,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,United States,Central,Texas,Euless,76039,2015-02-16,2015-02-23,-63.813500000000005,9,75.81,88102,7,2015,2,Feb,-0.841755705052104,0,0,Chris,Low
22502,Low,0.07,699.99,24.49,1132,Michael Robbins,Regular Air,Home Office,Technology,Copiers and Fax,Large Box,Canon Imageclass D680 Copier / Fax,0.54,United States,Central,Texas,Euless,76039,2015-02-16,2015-02-20,325.29,4,2630.0,88102,4,2015,2,Feb,0.12368441064638784,1,0,Chris,Medium
23568,Low,0.03,30.98,6.5,1132,Michael Robbins,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Logitech Internet Navigator Keyboard,0.79,United States,Central,Texas,Euless,76039,2015-06-13,2015-06-17,-115.35999999999999,11,333.02,88104,4,2015,6,Jun,-0.3464056212840069,0,0,Chris,Low
26099,Low,0.02,4.98,6.07,1133,Marjorie Owens,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1897,0.36,United States,Central,Texas,Farmers Branch,75234,2015-01-26,2015-01-28,-46.92,5,27.76,88105,2,2015,1,Jan,-1.6902017291066282,0,0,Chris,Low
22119,High,0.09,270.97,28.06,1136,Carmen McPherson,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Epson LQ-570e Dot Matrix Printer,0.56,United States,Central,Illinois,Carol Stream,60188,2015-01-02,2015-01-04,2660.1432,15,3855.28,87940,2,2015,1,Jan,0.69,1,0,Chris,Medium
19357,Medium,0.02,160.98,30.0,1138,Malcolm Floyd,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,United States,Central,Texas,The Colony,75056,2015-02-16,2015-02-19,-51.116,1,192.49,86574,3,2015,2,Feb,-0.2655514572185568,0,0,Chris,Low
25467,Medium,0.05,363.25,19.99,1142,Russell Chan,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,0.57,United States,Central,Texas,Waco,76706,2015-01-04,2015-01-06,1766.7795,7,2560.55,86573,2,2015,1,Jan,0.69,1,0,Chris,Low
24539,Medium,0.01,18.97,9.54,1142,Russell Chan,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1939,0.37,United States,Central,Texas,Waco,76706,2015-06-06,2015-06-09,85.875,11,227.67,86575,3,2015,6,Jun,0.37719067070760315,1,0,Chris,Low
25179,Low,0.05,7.59,4.0,1151,Edna Huang,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",0.42,United States,East,Massachusetts,South Hadley,1075,2015-06-09,2015-06-09,6.0927,1,8.83,91344,0,2015,6,Jun,0.69,1,0,Erin,Low
24224,Critical,0.09,9.11,2.15,1155,Alex Nicholson,Express Air,Consumer,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,United States,West,California,Montebello,90640,2015-01-02,2015-01-04,20.2996,4,34.41,90853,2,2015,1,Jan,0.5899331589654171,1,0,William,Medium
24225,Critical,0.08,15.04,1.97,1155,Alex Nicholson,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,White GlueTop Scratch Pads,0.39,United States,West,California,Montebello,90640,2015-01-02,2015-01-02,108.5163,11,157.27,90853,0,2015,1,Jan,0.69,1,0,William,Medium
20212,High,0.06,175.99,8.99,1156,Edith Forbes,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,2180,0.57,United States,East,Massachusetts,Tewksbury,1876,2015-02-14,2015-02-15,48.47148,7,1013.84,90855,1,2015,2,Feb,0.04780979247218496,1,0,Erin,Medium
20897,High,0.04,100.98,35.84,1159,Arlene Weeks,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",0.62,United States,East,New Jersey,Union City,7086,2015-05-20,2015-05-21,-152.76,1,110.75,90854,1,2015,5,May,-1.3793227990970653,0,0,Erin,Low
18860,Not Specified,0.09,9.78,1.39,1170,Jessie Houston,Regular Air,Consumer,Office Supplies,Envelopes,Small Box,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",0.39,United States,East,Delaware,Newark,19711,2015-06-02,2015-06-03,125.20739999999999,19,181.46,87520,1,2015,6,Jun,0.69,1,0,Erin,Medium
18861,Not Specified,0.0,200.99,8.08,1170,Jessie Houston,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,5125,0.59,United States,East,Delaware,Newark,19711,2015-06-02,2015-06-04,281.5344,6,1076.3,87520,2,2015,6,Jun,0.2615761404812785,1,0,Erin,No Discount
19182,High,0.03,4.48,49.0,1178,Sandy Hunt,Regular Air,Consumer,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.6,United States,South,Florida,Altamonte Springs,32701,2015-04-09,2015-04-11,64.26599999999999,2,21.46,89787,2,2015,4,Apr,2.9946877912395147,1,0,Sam,Low
19183,High,0.06,350.99,39.0,1178,Sandy Hunt,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Global Leather Executive Chair,0.55,United States,South,Florida,Altamonte Springs,32701,2015-04-09,2015-04-11,-302.6156,10,3506.78,89787,2,2015,4,Apr,-0.08629443535094872,0,0,Sam,Medium
19184,High,0.09,40.98,6.5,1178,Sandy Hunt,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Targus USB Numeric Keypad,0.74,United States,South,Florida,Altamonte Springs,32701,2015-04-09,2015-04-11,5.6916,7,267.69,89787,2,2015,4,Apr,0.021261907430236468,1,0,Sam,Medium
19185,High,0.09,349.45,60.0,1178,Sandy Hunt,Delivery Truck,Consumer,Furniture,Tables,Jumbo Drum,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",0.5151859504132232,United States,South,Florida,Altamonte Springs,32701,2015-04-09,2015-04-10,-369.10999999999996,7,2307.26,89787,1,2015,4,Apr,-0.15997763581044178,0,0,Sam,Medium
19484,High,0.07,2.61,0.5,1182,Jesse Williamson,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 494,0.39,United States,West,Utah,Spanish Fork,84660,2015-05-23,2015-05-23,27.013499999999997,15,39.15,86913,0,2015,5,May,0.69,1,0,William,Medium
21522,Not Specified,0.04,35.99,3.3,1183,Becky O'Brien,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory9,0.39,United States,West,Utah,Springville,84663,2015-06-29,2015-06-29,184.19549999999998,9,266.95,86914,0,2015,6,Jun,0.69,1,0,William,Low
22190,Medium,0.0,6783.02,24.49,1185,Lee Xu,Regular Air,Consumer,Technology,Office Machines,Large Box,Polycom ViewStation™ ISDN Videoconferencing Unit,0.39,United States,South,Alabama,Madison,35756,2015-03-21,2015-03-22,4.109999999999999,3,20552.55,85938,1,2015,3,Mar,0.00019997518556091578,1,0,Sam,No Discount
20764,Not Specified,0.08,11.7,6.96,1185,Lee Xu,Regular Air,Consumer,Office Supplies,Appliances,Medium Box,Harmony HEPA Quiet Air Purifiers,0.5,United States,South,Alabama,Madison,35756,2015-04-10,2015-04-13,28.566,8,87.8,85940,3,2015,4,Apr,0.32535307517084283,1,0,Sam,Medium
24358,Critical,0.07,400.97,48.26,1186,Glenda Herbert,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Box,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,0.36,United States,West,California,Huntington Beach,92646,2015-04-09,2015-04-10,2581.5590999999995,10,3741.39,85939,1,2015,4,Apr,0.6899999999999998,1,0,William,Medium
18829,Low,0.06,10.89,4.5,1189,Dwight Stephenson,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Belkin 6 Outlet Metallic Surge Strip,0.59,United States,West,California,Huntington Beach,92646,2015-06-17,2015-06-22,-25.112000000000002,14,149.32,87584,5,2015,6,Jun,-0.16817572997589073,0,0,William,Medium
18830,Low,0.03,10.64,5.16,1189,Dwight Stephenson,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",0.57,United States,West,California,Huntington Beach,92646,2015-06-17,2015-06-22,17.376,16,177.01,87584,5,2015,6,Jun,0.09816394553980003,1,0,William,Low
18831,Low,0.03,7.96,4.95,1189,Dwight Stephenson,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,Staples Plastic Wall Frames,0.41,United States,West,California,Huntington Beach,92646,2015-06-17,2015-06-19,24.260399999999997,4,35.16,87584,2,2015,6,Jun,0.69,1,0,William,Low
19553,Low,0.03,28.53,1.49,1191,John Morse,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Lock-Up Easel 'Spel-Binder',0.38,United States,East,Connecticut,New Britain,6050,2015-06-28,2015-07-01,59.44049999999999,3,88.84,87587,3,2015,6,Jun,0.6690736154885186,1,0,Erin,Low
830,Low,0.03,10.64,5.16,1193,Louis Parrish,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",0.57,United States,East,District of Columbia,Washington,20016,2015-06-17,2015-06-22,14.48,63,696.96,5984,5,2015,6,Jun,0.020775941230486684,1,0,Erin,Low
831,Low,0.03,7.96,4.95,1193,Louis Parrish,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,Staples Plastic Wall Frames,0.41,United States,East,District of Columbia,Washington,20016,2015-06-17,2015-06-19,22.25,17,149.41,5984,2,2015,6,Jun,0.14891908172143767,1,0,Erin,Low
